Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,137126.90
Extraction Timestamp,20250727_160037
Monthly Income,"12,000.00"
Total Investment Amount,"294,826.65"
Total Investment Final Value,"451,525.66"
Total Investment Profit After Tax,"75,340.14"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,622.93"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"289,173.54"
Weighted Calculation Converged,Yes
