Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),252
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,506874.58
Extraction Timestamp,20250727_224919
Monthly Income,"12,000.00"
Total Investment Amount,"1,200,987.43"
Total Investment Final Value,"2,703,872.50"
Total Investment Profit After Tax,"785,072.12"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,159.98"
Weighted Cost (should be ~0),0.49
Weighted Investment Profit,"823,013.06"
Weighted Calculation Converged,Yes
