Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,336698.71
Extraction Timestamp,20250728_090016
Monthly Income,"12,000.00"
Total Investment Amount,"122,792.60"
Total Investment Final Value,"194,574.75"
Total Investment Profit After Tax,"34,864.29"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"9,448.78"
Weighted Cost (should be ~0),-0.26
Weighted Investment Profit,"605,207.13"
Weighted Calculation Converged,Yes
