Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,626028.35
Extraction Timestamp,20250727_200021
Monthly Income,"12,000.00"
Total Investment Amount,"610,812.84"
Total Investment Final Value,"1,330,135.21"
Total Investment Profit After Tax,"371,827.19"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"10,123.29"
Weighted Cost (should be ~0),0.22
Weighted Investment Profit,"1,125,187.38"
Weighted Calculation Converged,Yes
