Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),348
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1089134.76
Extraction Timestamp,20250727_194732
Monthly Income,"12,000.00"
Total Investment Amount,"1,261,735.74"
Total Investment Final Value,"4,475,295.59"
Total Investment Profit After Tax,"1,800,121.55"
Effective Annual Return After Tax,3.95%
Weighted Monthly Payment (30 years),"10,796.92"
Weighted Cost (should be ~0),0.56
Weighted Investment Profit,"1,914,264.83"
Weighted Calculation Converged,Yes
