Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,591476.33
Extraction Timestamp,20250727_171954
Monthly Income,"12,000.00"
Total Investment Amount,"1,680,444.13"
Total Investment Final Value,"4,857,043.65"
Total Investment Profit After Tax,"1,729,888.10"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"8,022.99"
Weighted Cost (should be ~0),0.43
Weighted Investment Profit,"1,063,556.30"
Weighted Calculation Converged,Yes
