Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),300
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,312850.88
Extraction Timestamp,20250727_224046
Monthly Income,"12,000.00"
Total Investment Amount,"2,120,462.00"
Total Investment Final Value,"5,682,772.52"
Total Investment Profit After Tax,"1,919,298.81"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"5,698.99"
Weighted Cost (should be ~0),-0.81
Weighted Investment Profit,"479,537.19"
Weighted Calculation Converged,Yes
