Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,971711.11
Extraction Timestamp,20250727_231245
Monthly Income,"12,000.00"
Total Investment Amount,"1,300,209.35"
Total Investment Final Value,"3,558,982.55"
Total Investment Profit After Tax,"1,225,595.06"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"10,124.59"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"1,443,789.85"
Weighted Calculation Converged,Yes
