Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),144
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,407338.27
Extraction Timestamp,20250727_193610
Monthly Income,"12,000.00"
Total Investment Amount,"131,013.05"
Total Investment Final Value,"171,909.59"
Total Investment Profit After Tax,"19,204.00"
Effective Annual Return After Tax,1.97%
Weighted Monthly Payment (30 years),"9,540.84"
Weighted Cost (should be ~0),0.64
Weighted Investment Profit,"596,987.59"
Weighted Calculation Converged,Yes
