Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),264
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,627775.62
Extraction Timestamp,20250727_190326
Monthly Income,"12,000.00"
Total Investment Amount,"1,122,750.99"
Total Investment Final Value,"2,668,597.55"
Total Investment Profit After Tax,"815,138.50"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"9,009.00"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"1,045,249.20"
Weighted Calculation Converged,Yes
