Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,843351.18
Extraction Timestamp,20250728_104123
Monthly Income,"12,000.00"
Total Investment Amount,"2,172,144.25"
Total Investment Final Value,"6,477,375.57"
Total Investment Profit After Tax,"2,374,619.51"
Effective Annual Return After Tax,3.37%
Weighted Monthly Payment (30 years),"7,976.83"
Weighted Cost (should be ~0),-0.98
Weighted Investment Profit,"1,003,854.76"
Weighted Calculation Converged,Yes
