Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,297248.97
Extraction Timestamp,20250727_224239
Monthly Income,"12,000.00"
Total Investment Amount,"921,893.46"
Total Investment Final Value,"1,636,866.98"
Total Investment Profit After Tax,"357,002.08"
Effective Annual Return After Tax,3.17%
Weighted Monthly Payment (30 years),"7,036.43"
Weighted Cost (should be ~0),0.37
Weighted Investment Profit,"382,106.91"
Weighted Calculation Converged,Yes
