Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.75
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,256404.14
Extraction Timestamp,20250727_183455
Monthly Income,"12,000.00"
Total Investment Amount,"1,051,913.66"
Total Investment Final Value,"1,991,395.65"
Total Investment Profit After Tax,"474,384.75"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"6,754.35"
Weighted Cost (should be ~0),-0.94
Weighted Investment Profit,"396,085.41"
Weighted Calculation Converged,Yes
