Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,294132.76
Extraction Timestamp,20250727_195414
Monthly Income,"12,000.00"
Total Investment Amount,"2,031,250.42"
Total Investment Final Value,"5,186,606.30"
Total Investment Profit After Tax,"1,686,304.15"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"5,630.34"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"424,749.42"
Weighted Calculation Converged,Yes
