Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,170271.01
Extraction Timestamp,20250727_224910
Monthly Income,"12,000.00"
Total Investment Amount,"732,356.71"
Total Investment Final Value,"1,234,606.66"
Total Investment Profit After Tax,"247,318.98"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"6,783.10"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"283,642.97"
Weighted Calculation Converged,Yes
