Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,200056.62
Extraction Timestamp,20250727_172853
Monthly Income,"12,000.00"
Total Investment Amount,804.97
Total Investment Final Value,818.73
Total Investment Profit After Tax,5.98
Effective Annual Return After Tax,0.18%
Weighted Monthly Payment (30 years),"8,607.93"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"263,153.10"
Weighted Calculation Converged,Yes
