Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,שפיצר
Total Monthly Payments,216
Total Mortgage Interest,280026.23
Extraction Timestamp,20250729_032020
Monthly Income,"12,000.00"
Total Investment Amount,"1,066,001.64"
Total Investment Final Value,"2,260,326.37"
Total Investment Profit After Tax,"612,175.84"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"6,884.25"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"525,999.11"
Weighted Calculation Converged,Yes
