Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,779137.37
Extraction Timestamp,20250728_100350
Monthly Income,"12,000.00"
Total Investment Amount,"1,875,413.23"
Total Investment Final Value,"5,215,649.37"
Total Investment Profit After Tax,"1,819,129.72"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"8,192.41"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"1,012,587.17"
Weighted Calculation Converged,Yes
