Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),360
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,972228.38
Extraction Timestamp,20250727_151233
Monthly Income,"12,000.00"
Total Investment Amount,"1,481,229.12"
Total Investment Final Value,"5,592,987.11"
Total Investment Profit After Tax,"2,320,538.25"
Effective Annual Return After Tax,4.01%
Weighted Monthly Payment (30 years),"10,030.20"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"1,838,770.94"
Weighted Calculation Converged,Yes
