Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),228
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,517059.23
Extraction Timestamp,20250727_182553
Monthly Income,"12,000.00"
Total Investment Amount,"1,001,593.87"
Total Investment Final Value,"2,000,856.55"
Total Investment Profit After Tax,"511,638.74"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,314.14"
Weighted Cost (should be ~0),-1.00
Weighted Investment Profit,"734,405.13"
Weighted Calculation Converged,Yes
