Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,789137.85
Extraction Timestamp,20250727_231043
Monthly Income,"12,000.00"
Total Investment Amount,"995,480.89"
Total Investment Final Value,"2,264,558.39"
Total Investment Profit After Tax,"666,680.66"
Effective Annual Return After Tax,3.32%
Weighted Monthly Payment (30 years),"9,859.53"
Weighted Cost (should be ~0),0.59
Weighted Investment Profit,"1,172,519.70"
Weighted Calculation Converged,Yes
