Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,261027.29
Extraction Timestamp,20250727_225600
Monthly Income,"12,000.00"
Total Investment Amount,"665,567.05"
Total Investment Final Value,"1,090,377.17"
Total Investment Profit After Tax,"208,477.43"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"7,310.08"
Weighted Cost (should be ~0),0.53
Weighted Investment Profit,"350,433.48"
Weighted Calculation Converged,Yes
