Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,312160.64
Extraction Timestamp,20250727_185900
Monthly Income,"12,000.00"
Total Investment Amount,"1,875,079.07"
Total Investment Final Value,"4,563,030.52"
Total Investment Profit After Tax,"1,424,770.62"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"5,883.34"
Weighted Cost (should be ~0),-0.55
Weighted Investment Profit,"436,920.37"
Weighted Calculation Converged,Yes
