Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),180
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,218283.74
Extraction Timestamp,20250727_175622
Monthly Income,"12,000.00"
Total Investment Amount,"862,406.45"
Total Investment Final Value,"1,489,767.04"
Total Investment Profit After Tax,"311,042.13"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"6,699.10"
Weighted Cost (should be ~0),0.90
Weighted Investment Profit,"297,594.45"
Weighted Calculation Converged,Yes
