Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),348
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,364333.08
Extraction Timestamp,20250727_171123
Monthly Income,"12,000.00"
Total Investment Amount,"2,411,633.93"
Total Investment Final Value,"8,020,308.50"
Total Investment Profit After Tax,"3,122,008.49"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"6,007.48"
Weighted Cost (should be ~0),0.65
Weighted Investment Profit,"764,366.71"
Weighted Calculation Converged,Yes
