Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),348
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,942779.68
Extraction Timestamp,20250727_184916
Monthly Income,"12,000.00"
Total Investment Amount,"2,036,662.86"
Total Investment Final Value,"6,009,361.99"
Total Investment Profit After Tax,"2,189,426.13"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,602.00"
Weighted Cost (should be ~0),0.89
Weighted Investment Profit,"1,139,338.03"
Weighted Calculation Converged,Yes
