Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),312
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,1013959.42
Extraction Timestamp,20250727_194642
Monthly Income,"12,000.00"
Total Investment Amount,"1,257,961.04"
Total Investment Final Value,"3,414,753.54"
Total Investment Profit After Tax,"1,169,562.50"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"10,358.10"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"1,486,038.85"
Weighted Calculation Converged,Yes
