Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,394138.89
Extraction Timestamp,20250727_192234
Monthly Income,"12,000.00"
Total Investment Amount,"2,448,863.45"
Total Investment Final Value,"7,478,489.95"
Total Investment Profit After Tax,"2,770,530.58"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"5,751.35"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"583,136.84"
Weighted Calculation Converged,Yes
