Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),288
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,334861.59
Extraction Timestamp,20250727_191516
Monthly Income,"12,000.00"
Total Investment Amount,"1,486,909.77"
Total Investment Final Value,"4,213,098.11"
Total Investment Profit After Tax,"1,469,361.11"
Effective Annual Return After Tax,3.90%
Weighted Monthly Payment (30 years),"7,555.16"
Weighted Cost (should be ~0),0.07
Weighted Investment Profit,"969,090.29"
Weighted Calculation Converged,Yes
