Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,282482.75
Extraction Timestamp,20250727_164528
Monthly Income,"12,000.00"
Total Investment Amount,"508,057.12"
Total Investment Final Value,"863,547.31"
Total Investment Profit After Tax,"175,264.47"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,145.71"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"507,942.74"
Weighted Calculation Converged,Yes
