Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),312
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,634419.08
Extraction Timestamp,20250727_180857
Monthly Income,"12,000.00"
Total Investment Amount,"1,885,947.84"
Total Investment Final Value,"5,113,182.26"
Total Investment Profit After Tax,"1,747,289.97"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"7,547.59"
Weighted Cost (should be ~0),-0.63
Weighted Investment Profit,"858,051.53"
Weighted Calculation Converged,Yes
