Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),300
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,351858.30
Extraction Timestamp,20250727_161035
Monthly Income,"12,000.00"
Total Investment Amount,"1,858,000.82"
Total Investment Final Value,"5,167,324.15"
Total Investment Profit After Tax,"1,788,866.26"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"6,641.32"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"741,999.13"
Weighted Calculation Converged,Yes
