Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,311246.14
Extraction Timestamp,20250727_183741
Monthly Income,"12,000.00"
Total Investment Amount,"1,052,924.37"
Total Investment Final Value,"2,102,700.54"
Total Investment Profit After Tax,"535,276.26"
Effective Annual Return After Tax,3.41%
Weighted Monthly Payment (30 years),"7,248.85"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"539,075.68"
Weighted Calculation Converged,Yes
