Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,508912.05
Extraction Timestamp,20250727_182432
Monthly Income,"12,000.00"
Total Investment Amount,"1,151,655.90"
Total Investment Final Value,"2,864,495.50"
Total Investment Profit After Tax,"906,502.17"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"8,612.98"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"1,016,344.06"
Weighted Calculation Converged,Yes
