Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),360
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,747556.70
Extraction Timestamp,20250727_181153
Monthly Income,"12,000.00"
Total Investment Amount,"2,308,929.16"
Total Investment Final Value,"7,504,190.01"
Total Investment Profit After Tax,"2,897,319.16"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"7,516.19"
Weighted Cost (should be ~0),-0.62
Weighted Investment Profit,"1,011,070.22"
Weighted Calculation Converged,Yes
