Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,593105.21
Extraction Timestamp,20250728_090253
Monthly Income,"12,000.00"
Total Investment Amount,"1,594,134.50"
Total Investment Final Value,"3,702,004.90"
Total Investment Profit After Tax,"1,112,144.12"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,587.30"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"717,865.65"
Weighted Calculation Converged,Yes
