Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,574656.07
Extraction Timestamp,20250728_094654
Monthly Income,"12,000.00"
Total Investment Amount,"1,311,564.26"
Total Investment Final Value,"2,787,865.70"
Total Investment Profit After Tax,"766,302.04"
Effective Annual Return After Tax,3.18%
Weighted Monthly Payment (30 years),"7,932.98"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"712,436.02"
Weighted Calculation Converged,Yes
