Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,288
Total Mortgage Interest,824211.13
Extraction Timestamp,20250729_014502
Monthly Income,"12,000.00"
Total Investment Amount,"1,120,140.24"
Total Investment Final Value,"3,440,031.21"
Total Investment Profit After Tax,"1,256,493.10"
Effective Annual Return After Tax,4.22%
Weighted Monthly Payment (30 years),"9,052.84"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,335,858.91"
Weighted Calculation Converged,Yes
