Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,391187.00
Extraction Timestamp,20250727_195836
Monthly Income,"12,000.00"
Total Investment Amount,"361,977.38"
Total Investment Final Value,"603,673.91"
Total Investment Profit After Tax,"118,975.42"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"9,098.00"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"654,021.84"
Weighted Calculation Converged,Yes
