Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),156
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,371190.08
Extraction Timestamp,20250727_181926
Monthly Income,"12,000.00"
Total Investment Amount,"293,427.37"
Total Investment Final Value,"454,719.08"
Total Investment Profit After Tax,"78,362.64"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"9,014.84"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"578,572.83"
Weighted Calculation Converged,Yes
