Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,372140.68
Extraction Timestamp,20250727_183734
Monthly Income,"12,000.00"
Total Investment Amount,"87,350.63"
Total Investment Final Value,"132,625.64"
Total Investment Profit After Tax,"21,913.64"
Effective Annual Return After Tax,3.05%
Weighted Monthly Payment (30 years),"9,711.97"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"640,649.15"
Weighted Calculation Converged,Yes
