Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),192
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,324046.15
Extraction Timestamp,20250727_193437
Monthly Income,"12,000.00"
Total Investment Amount,"602,265.13"
Total Investment Final Value,"1,166,561.38"
Total Investment Profit After Tax,"284,404.66"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"8,546.67"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"701,735.33"
Weighted Calculation Converged,Yes
