Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,900145.25
Extraction Timestamp,20250727_181128
Monthly Income,"12,000.00"
Total Investment Amount,"1,682,717.82"
Total Investment Final Value,"5,089,340.20"
Total Investment Profit After Tax,"1,876,846.78"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"9,185.37"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"1,349,282.33"
Weighted Calculation Converged,Yes
