Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,131323.52
Extraction Timestamp,20250727_190913
Monthly Income,"12,000.00"
Total Investment Amount,"245,704.16"
Total Investment Final Value,"346,269.46"
Total Investment Profit After Tax,"47,654.54"
Effective Annual Return After Tax,3.01%
Weighted Monthly Payment (30 years),"7,350.62"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"194,295.87"
Weighted Calculation Converged,Yes
