Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,771742.48
Extraction Timestamp,20250727_173617
Monthly Income,"12,000.00"
Total Investment Amount,"720,736.78"
Total Investment Final Value,"1,678,175.22"
Total Investment Profit After Tax,"502,384.22"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"10,543.47"
Weighted Cost (should be ~0),-0.34
Weighted Investment Profit,"1,303,262.88"
Weighted Calculation Converged,Yes
