Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,206123.93
Extraction Timestamp,20250727_151659
Monthly Income,"12,000.00"
Total Investment Amount,"96,745.81"
Total Investment Final Value,"132,950.69"
Total Investment Profit After Tax,"17,106.22"
Effective Annual Return After Tax,2.78%
Weighted Monthly Payment (30 years),"8,409.79"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"343,254.18"
Weighted Calculation Converged,Yes
