Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),192
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,377439.11
Extraction Timestamp,20250727_182033
Monthly Income,"12,000.00"
Total Investment Amount,"766,943.75"
Total Investment Final Value,"1,358,538.55"
Total Investment Profit After Tax,"295,387.31"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"7,919.19"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"537,056.50"
Weighted Calculation Converged,Yes
