Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),288
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,569952.54
Extraction Timestamp,20250727_182523
Monthly Income,"12,000.00"
Total Investment Amount,"1,317,752.44"
Total Investment Final Value,"3,603,258.80"
Total Investment Profit After Tax,"1,229,264.52"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"8,664.89"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"1,138,247.37"
Weighted Calculation Converged,Yes
