Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),312
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,362994.00
Extraction Timestamp,20250727_192027
Monthly Income,"12,000.00"
Total Investment Amount,"2,206,942.95"
Total Investment Final Value,"6,157,686.80"
Total Investment Profit After Tax,"2,144,042.02"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"5,849.92"
Weighted Cost (should be ~0),-0.77
Weighted Investment Profit,"537,056.28"
Weighted Calculation Converged,Yes
