Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1104803.36
Extraction Timestamp,20250727_183022
Monthly Income,"12,000.00"
Total Investment Amount,"1,336,803.05"
Total Investment Final Value,"4,552,497.83"
Total Investment Profit After Tax,"1,796,336.53"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"10,670.88"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"1,839,197.01"
Weighted Calculation Converged,Yes
