Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),228
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,553957.07
Extraction Timestamp,20250727_194245
Monthly Income,"12,000.00"
Total Investment Amount,"833,047.79"
Total Investment Final Value,"1,719,472.31"
Total Investment Profit After Tax,"455,635.97"
Effective Annual Return After Tax,3.38%
Weighted Monthly Payment (30 years),"9,075.30"
Weighted Cost (should be ~0),-0.28
Weighted Investment Profit,"902,951.93"
Weighted Calculation Converged,Yes
