Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),120
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,178640.74
Extraction Timestamp,20250727_174813
Monthly Income,"12,000.00"
Total Investment Amount,"124,229.00"
Total Investment Final Value,"176,967.41"
Total Investment Profit After Tax,"25,038.90"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"8,191.94"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"315,770.93"
Weighted Calculation Converged,Yes
