Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),276
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,552576.81
Extraction Timestamp,20250727_180612
Monthly Income,"12,000.00"
Total Investment Amount,"1,564,639.55"
Total Investment Final Value,"3,716,232.79"
Total Investment Profit After Tax,"1,138,051.81"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"7,576.15"
Weighted Cost (should be ~0),-0.75
Weighted Investment Profit,"747,359.69"
Weighted Calculation Converged,Yes
