Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,784134.05
Extraction Timestamp,20250727_190446
Monthly Income,"12,000.00"
Total Investment Amount,"1,467,564.62"
Total Investment Final Value,"3,496,556.15"
Total Investment Profit After Tax,"1,077,408.69"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"8,773.67"
Weighted Cost (should be ~0),0.80
Weighted Investment Profit,"988,436.17"
Weighted Calculation Converged,Yes
