Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,653628.35
Extraction Timestamp,20250728_093428
Monthly Income,"12,000.00"
Total Investment Amount,"1,671,754.83"
Total Investment Final Value,"4,027,655.52"
Total Investment Profit After Tax,"1,252,015.92"
Effective Annual Return After Tax,3.26%
Weighted Monthly Payment (30 years),"7,772.60"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"784,245.93"
Weighted Calculation Converged,Yes
