Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),336
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,427287.70
Extraction Timestamp,20250728_084403
Monthly Income,"12,000.00"
Total Investment Amount,"2,263,450.91"
Total Investment Final Value,"7,073,770.57"
Total Investment Profit After Tax,"2,655,086.12"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"6,357.91"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"768,548.90"
Weighted Calculation Converged,Yes
