Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,541624.53
Extraction Timestamp,20250728_105001
Monthly Income,"12,000.00"
Total Investment Amount,"1,070,699.25"
Total Investment Final Value,"2,076,157.25"
Total Investment Profit After Tax,"512,863.24"
Effective Annual Return After Tax,3.08%
Weighted Monthly Payment (30 years),"8,129.11"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"665,300.43"
Weighted Calculation Converged,Yes
