Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,224489.00
Extraction Timestamp,20250727_183454
Monthly Income,"12,000.00"
Total Investment Amount,"116,549.46"
Total Investment Final Value,"189,030.05"
Total Investment Profit After Tax,"35,059.76"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"8,830.56"
Weighted Cost (should be ~0),0.29
Weighted Investment Profit,"467,450.84"
Weighted Calculation Converged,Yes
