Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),144
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,380533.26
Extraction Timestamp,20250727_195401
Monthly Income,"12,000.00"
Total Investment Amount,"202,137.85"
Total Investment Final Value,"275,969.93"
Total Investment Profit After Tax,"34,981.83"
Effective Annual Return After Tax,2.26%
Weighted Monthly Payment (30 years),"9,096.43"
Weighted Cost (should be ~0),-0.60
Weighted Investment Profit,"525,861.55"
Weighted Calculation Converged,Yes
