Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),336
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,769117.85
Extraction Timestamp,20250727_174008
Monthly Income,"12,000.00"
Total Investment Amount,"1,921,620.76"
Total Investment Final Value,"5,759,801.19"
Total Investment Profit After Tax,"2,112,031.25"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,210.87"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"1,110,378.44"
Weighted Calculation Converged,Yes
