Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),264
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,480344.78
Extraction Timestamp,20250727_171224
Monthly Income,"12,000.00"
Total Investment Amount,"1,304,273.96"
Total Investment Final Value,"3,135,922.68"
Total Investment Profit After Tax,"966,471.22"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"8,008.01"
Weighted Cost (should be ~0),0.00
Weighted Investment Profit,"863,726.04"
Weighted Calculation Converged,Yes
