Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,587530.10
Extraction Timestamp,20250728_100043
Monthly Income,"12,000.00"
Total Investment Amount,"1,260,430.91"
Total Investment Final Value,"2,695,024.09"
Total Investment Profit After Tax,"745,251.68"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"8,147.80"
Weighted Cost (should be ~0),0.54
Weighted Investment Profit,"763,569.63"
Weighted Calculation Converged,Yes
