Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),276
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,462046.54
Extraction Timestamp,20250727_231717
Monthly Income,"12,000.00"
Total Investment Amount,"1,312,466.84"
Total Investment Final Value,"3,445,676.27"
Total Investment Profit After Tax,"1,138,593.36"
Effective Annual Return After Tax,3.76%
Weighted Monthly Payment (30 years),"8,192.33"
Weighted Cost (should be ~0),-0.16
Weighted Investment Profit,"999,533.00"
Weighted Calculation Converged,Yes
