Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),132
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,341804.69
Extraction Timestamp,20250728_104908
Monthly Income,"12,000.00"
Total Investment Amount,"59,586.91"
Total Investment Final Value,"71,843.88"
Total Investment Profit After Tax,"5,613.57"
Effective Annual Return After Tax,1.47%
Weighted Monthly Payment (30 years),"9,396.11"
Weighted Cost (should be ~0),-0.53
Weighted Investment Profit,"527,778.14"
Weighted Calculation Converged,Yes
